Dataset,Samples,Features,NumClasses,TabPFN_Accuracy,TabPFN_MacroF1,TabPFN_Time,CatBoost_Accuracy,CatBoost_MacroF1,CatBoost_Time,RF_Accuracy,RF_MacroF1,RF_Time,SPORF_Accuracy,SPORF_MacroF1,SPORF_Time
dataset_3.csv,3196,36,2,0.9940556426332288,0.9940453271240397,16.98517404391896,0.9965595611285266,0.9965520004787329,26.356246792944148,0.9909277037617554,0.9909078247483025,21.28583008609712,0.9943681426332288,0.9943561751486175,20.298674043966457
dataset_6.csv,20000,16,26,,,,0.9675,0.9674192171035152,301.3142069290625,0.9682000000000001,0.9680813966766442,24.960128015023656,0.9720999999999999,0.9719925655370751,27.674287279951386
dataset_11.csv,625,4,3,0.9743983614951357,0.9472345782872098,7.3902788809500635,0.8960317460317458,0.681264918835463,5.872498349985108,0.8353046594982079,0.5998854604574811,17.912841301993467,0.8895545314900154,0.6226225742868892,17.158468203037046
dataset_12.csv,2000,216,10,0.9800000000000001,0.9799825642906516,40.575251792091876,0.9739999999999999,0.9740507716999641,105.28086717496626,0.968,0.967977752289422,19.64168956701178,0.9709999999999999,0.9710493111241387,30.995337695931084
dataset_14.csv,2000,76,10,0.8855000000000001,0.8840482229519011,9.87019581894856,0.8375,0.8368742891554742,37.83121682703495,0.8314999999999999,0.830046398436328,16.98783681995701,0.8280000000000001,0.8278686133099515,20.01706706394907
dataset_15.csv,699,9,2,0.9656521739130435,0.962189345690881,5.771986242965795,0.9670600414078674,0.963607250831289,2.4132245149230585,0.9670393374741202,0.9633138070094661,15.952930256025866,0.9699378881987579,0.9668417092003875,15.132745206006803
dataset_16.csv,2000,64,10,0.9804999999999999,0.9805095854081733,18.44871611194685,0.97,0.9699488096413642,87.63873753603548,0.9630000000000001,0.9629357002558484,16.88066473894287,0.9650000000000001,0.9650570779874897,18.47203181195073
dataset_18.csv,2000,6,10,0.758,0.7488771121701623,2.7138888479676098,0.7275,0.7245796664836818,12.073385779978707,0.7030000000000001,0.7016570311762031,19.66168971301522,0.7075000000000001,0.7062597967854937,18.047342841979116
dataset_22.csv,2000,47,10,0.8825,0.8806671901965245,16.981915210024454,0.778,0.7752259597930591,16.061682739993557,0.782,0.777958876454063,17.548935008002445,0.796,0.79281222418887,18.106665120925754
dataset_23.csv,1473,9,3,0.5566602316602317,0.5347137525344458,5.752543826936744,0.5627367163081449,0.5356933129894628,2.636070599895902,0.5200312557455414,0.49148713205503486,21.295429271063767,0.5193647729362015,0.48630914294277183,19.339276022044942
dataset_28.csv,5620,64,10,0.9870106761565836,0.98705801956417,21.60024932899978,0.9852313167259785,0.985249673958136,62.361593756009825,0.9848754448398577,0.9848930872234055,22.634113626903854,0.9845195729537366,0.9845481173952182,20.895040335017256
dataset_29.csv,690,15,2,0.8739130434782609,0.8726482367677333,6.600430907914415,0.881159420289855,0.8795173673529272,3.1803908499423414,0.8797101449275363,0.8778449282608609,21.4820062040817,0.8768115942028984,0.8752798547485392,20.405699468916282
dataset_31.csv,1000,20,2,0.76,0.6881996569611466,7.953295588027686,0.7620000000000001,0.6736966575209566,3.500934013049118,0.759,0.6683015570145345,22.59746944892686,0.765,0.6776224033961278,18.18909891101066
dataset_32.csv,10992,16,10,,,,0.9939045413185541,0.9939191451251089,66.50198723503854,0.9922670196045992,0.9923611663239778,20.96926969999913,0.9941775167507652,0.9942161589581893,20.442920782021247
dataset_37.csv,768,8,2,0.7604066985645933,0.7267136739724196,2.4782532249810174,0.7773410799726589,0.7415629070402405,2.574887902010232,0.7681989063568011,0.7342301788626976,22.316032865084708,0.7720437457279563,0.7380997218906785,20.598440675996244
dataset_38.csv,3772,29,2,0.9862188258739982,0.9388365344760101,14.091319484054111,0.9901919919161297,0.9563019760558527,10.012084849993698,0.9856855149958598,0.9318562602568425,23.20544490404427,,,0.026650628075003624
dataset_44.csv,4601,57,2,0.9595741771196831,0.9576673439891195,32.217831525951624,0.961095916250118,0.9591654908006942,19.42961769597605,0.9534895784212016,0.9510434999313567,20.217645123018883,0.953706498160898,0.9512864888141424,20.089099702076055
dataset_46.csv,3190,60,3,0.9692789968652036,0.9662913391506258,11.164181931992061,0.9598746081504702,0.9561674775196852,25.069319533999078,0.9554858934169278,0.950401139486428,20.51167836494278,0.9551724137931034,0.9507197832616091,19.397969714016654
dataset_50.csv,958,9,2,0.9853947368421053,0.983595636882218,5.355876215966418,1.0,1.0,18.26777079491876,0.956140350877193,0.9497767630711718,23.037372829043306,0.9393969298245614,0.9294421651307445,22.04437257803511
dataset_54.csv,846,18,4,0.8581792717086835,0.8592861007196653,7.308447111980058,0.7659943977591037,0.7618875561067414,17.798462370992638,0.7481932773109243,0.7418576441645345,20.98413250700105,0.7564705882352941,0.7503817503937895,17.430245672003366
dataset_151.csv,45312,8,2,,,,0.919712243185758,0.9176956624068161,191.77949756605085,0.9127605299415247,0.9104488597895826,28.312087723053992,0.9158280516508516,0.9136072373875163,49.30577111104503
dataset_182.csv,6430,36,6,0.9326594090202178,0.9196217257206353,23.39179596793838,0.9228615863141524,0.9066976301470028,68.74382822192274,0.9211508553654744,0.9026162149610562,21.813827567035332,0.9211508553654746,0.90276993355971,26.525876378058456
dataset_188.csv,736,19,5,0.7228063680118475,0.6924912599041293,5.766256773960777,0.6861532765642354,0.6556341183571411,16.042681595077738,0.6738800444279895,0.6384756633568383,19.492124470998533,0.682006664198445,0.6478016572230826,18.157526373979636
dataset_300.csv,7797,617,26,,,,0.9583170402554227,0.9582391286742957,824.6497709769756,0.9492120075046906,0.9491345885682729,47.6576382931089,0.9475443533787565,0.9474683644232866,738.790489334031
dataset_307.csv,990,12,11,,,,0.9747474747474747,0.9746873980852309,61.254560196073726,0.9727272727272727,0.9725817440213724,21.12670227291528,0.9797979797979798,0.9796402548260132,19.96582963305991
dataset_458.csv,841,70,4,1.0,1.0,13.656813196954317,0.98812324929972,0.9842957469858605,34.33618579409085,0.9916806722689075,0.9913294949094389,20.325573532958515,0.9833613445378152,0.9822289205972398,19.439243583008647
dataset_469.csv,797,4,6,0.21072784810126582,0.16857929251813783,3.0961261859629303,0.20188291139240505,0.193593220884131,1.6474239319795743,0.20075949367088608,0.19644577423831094,18.771224408992566,0.19082278481012657,0.1868951533007491,18.624802700942382
dataset_554.csv,70000,784,10,,,,0.9721142857142858,0.9719227365645476,784.484805268934,0.9720285714285714,0.9718336204471063,252.08793226699345,0.9719428571428571,0.9717082718814314,7478.845683322987
dataset_1049.csv,1458,37,2,0.9183892300425128,0.8002555936950515,8.458967685000971,0.9156542276806803,0.7572225218500808,6.169476373004727,0.9081152574397734,0.7085622725376742,19.324550618068315,0.91701464336325,0.7489138563718167,19.930832716054283
dataset_1050.csv,1563,37,2,0.8969908541564593,0.5448932035980915,9.930629021022469,0.8956965539768088,0.5623888019617733,5.100140706985258,0.8982606565409114,0.5932371922072043,20.819044756004587,0.8995386248570962,0.6070710855842116,20.309521408053115
dataset_1053.csv,10885,21,2,,,,0.8155261674228921,0.5658536972787296,13.372858837014064,0.8204867019121698,0.6196702707654971,24.40353390702512,0.8179142697023714,0.6165450536961963,29.27781562297605
dataset_1063.csv,522,21,2,0.8448838896952104,0.7052606606464986,3.535256564966403,0.8276487663280117,0.6793608138367341,2.6012834310531616,0.8486937590711175,0.7352319318366,17.780353497015312,0.844811320754717,0.725171950492109,17.301164095057175
dataset_1067.csv,2109,21,2,0.8667569397427217,0.6471038807430312,9.94687433494255,0.8662784924396298,0.6487434418166623,5.651207073009573,0.8658045587903409,0.681024829262729,20.60623576992657,0.8700722184608441,0.6888005219794802,20.12668794603087
dataset_1068.csv,1109,21,2,0.9395986895986896,0.6431160998305567,7.509139941073954,0.9377968877968877,0.6245876647566722,3.737427352927625,0.9369041769041768,0.6584514835950296,19.986336519010365,0.9378050778050777,0.6654998617571519,18.922532098018564
dataset_1461.csv,45211,16,2,,,,0.9088717343536444,0.7461353491668241,62.826822646078654,0.9068810145508976,0.7351609437206801,30.986862328019924,0.9059299415641645,0.7388014135002874,51.33501609810628
dataset_1462.csv,1372,4,2,1.0,1.0,2.779811554006301,0.9970855812969427,0.9970538088707727,10.190409130998887,0.9941658732677456,0.9941046863019982,20.02629041997716,0.9992700729927007,0.9992623701071448,18.792785346973687
dataset_1464.csv,748,4,2,0.786108108108108,0.6215645918291866,4.547849465045147,0.8007927927927927,0.6504838346503453,1.9444899890804663,0.7420360360360361,0.5976880958587243,18.84630036901217,0.7527207207207207,0.6047920998390943,19.00459230004344
dataset_1468.csv,1080,856,9,0.961111111111111,0.9610236987918146,51.469029722968116,0.9388888888888889,0.9387353020126634,85.53858201997355,0.9296296296296296,0.9290176305411494,20.557905973982997,0.8907407407407408,0.8906329038298784,78.92781098408159
dataset_1475.csv,6118,51,6,0.610820416546324,0.4838185401499491,21.621762561029755,0.6031372014163003,0.4904832578144189,102.52986864000559,0.630924606612967,0.5279716930526305,21.741644782945514,0.6328848560700876,0.5288905664310587,37.37815166695509
dataset_1478.csv,10299,561,6,,,,0.9913584684914187,0.991674537113234,557.7658228439977,0.981163444573391,0.9810204261950076,58.64171180000994,0.9824259579004971,0.9824479541227152,793.0672761150636
dataset_1480.csv,583,10,2,0.7204558737580362,0.5483291742108541,4.905508342082612,0.7047925189947399,0.5577997428435046,2.5886635939823464,0.6980128579777907,0.5824676680740876,19.253350427024998,0.7014319111630625,0.5926397577434266,19.11955021705944
dataset_1485.csv,2600,500,2,0.8950000000000001,0.8949648106943139,199.9273478339892,0.8542307692307691,0.8541114752087247,21.843298409017734,0.7353846153846154,0.7338797717378011,20.86919133493211,0.8273076923076923,0.8271807578153046,124.58979012502823
dataset_1486.csv,34465,118,2,,,,0.9728710574740859,0.9666916817949746,140.0001360019669,0.9706079845015669,0.9638466041882768,24.64758243202232,0.9696795063157699,0.9627154531918386,172.24418982304633
dataset_1487.csv,2534,72,2,0.9471180479910368,0.6942653177884729,8.798713720054366,0.9435700725156393,0.6312244363879536,8.447933297953568,0.94238741402384,0.6065902900957909,17.92666484497022,0.9427826709408361,0.620991416057694,17.758603490074165
dataset_1489.csv,5404,5,2,0.9161758061203532,0.898362795363254,5.021967331995256,0.9050694872321492,0.8843130450842127,30.329222384025343,0.9137663449031287,0.8952412467138539,19.027558945002966,0.9156171698500719,0.8975304836387327,18.78478113806341
dataset_1494.csv,1055,41,2,0.8805031446540881,0.8625964670065424,3.769832959980704,0.876711590296496,0.8583891359806597,5.20356623607222,0.873854447439353,0.8554667739515924,19.21988833800424,0.8738903863432166,0.8540270880893566,18.11202677199617
dataset_1497.csv,5456,24,4,0.9910179117518567,0.9882979161078975,8.343723279074766,0.9956010350505764,0.9937292592702045,106.50393606093712,0.9943193198239071,0.9917520490888443,21.428383223013952,0.9948687703733576,0.9923073048111114,21.791118555003777
dataset_1501.csv,1593,256,10,0.9410141509433962,0.9406818576724516,18.172969200997613,0.9435102201257862,0.943049678060458,251.52588532608934,0.9453970125786164,0.9451577482505147,21.936151238973252,0.9353537735849056,0.9349420220447506,21.712433577980846
dataset_1510.csv,569,30,2,0.9718358395989976,0.9696821571039752,3.201979061937891,0.9701127819548871,0.9676309779802705,105.29568253294565,0.9596177944862155,0.9564591621169429,24.19143082597293,0.968358395989975,0.9659324129915172,27.489733256981708
dataset_1590.csv,48842,14,2,,,,0.8742066086743672,0.8154523634391484,697.0175958570326,0.8596697884261854,0.7959218115431337,56.73414696904365,0.8621472700950695,0.7988669812198501,48.82198327907827
dataset_4134.csv,3751,1776,2,0.7704595744680851,0.7671936246452058,288.70266793493647,0.7971099290780141,0.7949009813537699,50.53798532800283,0.8088489361702127,0.8068740304091276,19.45614504092373,0.8117780141843971,0.8098384428536729,1691.4537305640988
dataset_4534.csv,11055,30,2,,,,0.9730439478615205,0.9726337272226152,43.894516746047884,0.9719587932544,0.9715344313277434,24.47537347394973,0.970782731787944,0.9703403600871614,24.019920754944906
dataset_4538.csv,9873,32,5,0.7255112002592405,0.688777880546336,30.04813198291231,0.6845947725287032,0.6427684990575008,155.69584695098456,0.682364667806997,0.6293810058575571,26.4680215830449,0.6964433382966418,0.6512766790239194,53.90485836297739
dataset_6332.csv,540,37,2,0.8055555555555556,0.79621471344012,7.452307527069934,0.8444444444444444,0.8343030329814652,9.02816248498857,0.8296296296296296,0.8179661237397937,19.21186131692957,0.8185185185185185,0.8065710604851629,18.61853953602258
dataset_23381.csv,500,12,2,0.6119999999999999,0.5301809560764658,6.405367146013305,0.594,0.5053740625080942,1.8725377370137721,0.5660000000000001,0.5292326719610277,19.159202132024802,0.558,0.5163994010151388,18.335189486970194
dataset_23517.csv,96320,21,2,,,,0.5212832225913621,0.5121176166368767,16.326681640930474,0.5137043189368772,0.5124737558330829,157.8655739199603,0.5147321428571427,0.5136360236433686,547.8183355240617
dataset_40499.csv,5500,40,11,,,,0.9894545454545455,0.9894544921693302,123.24382933299057,0.9790909090909091,0.9791405400948865,23.181681704940274,0.9899999999999999,0.9900197117035365,28.47485979204066
dataset_40668.csv,67557,42,3,,,,0.8384919663481956,0.6549328878458955,180.13600387296174,0.8192342579822679,0.6133470065624562,37.51663537498098,0.8226684047384587,0.6389352036321331,85.40563697402831
dataset_40670.csv,3186,180,3,0.9651603872163402,0.9603564579645315,23.776806675014086,0.960450306579129,0.956273554071354,37.637664985028096,0.9582608781372606,0.9523860954316753,21.4035396350082,0.9497781983793695,0.9431045573235215,23.459381766966544
dataset_40701.csv,5000,20,2,0.9658,0.9243449466257923,13.079400716000237,0.9653999999999998,0.9227926096617033,15.310110569000244,0.9570000000000001,0.9022544443460904,22.702950343023986,0.9586,0.906625060862708,24.3841341950465
dataset_40923.csv,92000,1024,46,,,,0.9525108695652176,0.9525247654549694,5417.037264414015,0.9250434782608696,0.9249071765131897,509.7106449189596,0.9158043478260869,0.9156503965628442,23514.57527868508
